,question,golden_answer,answer,judge,model
505,when does star trek discovery season 1 end,"February 11, 2018","February 11, 2018",True,fid
506,who is the director of nightmare before christmas,Henry Selick,Henry Selick,True,fid
507,how many episodes is ash vs evil dead season 3,10,10,True,fid
508,when was the term social justice first used,the 1840s,1824,False,fid
509,big bang theory season 11 how many episodes,14,24,False,fid
510,when did it become law to stand for the national anthem,"June 22, 1942","June 22, 1942",True,fid
512,how many gold medals won by india in 2018 commonwealth games,26,26,True,fid
513,who changed the role of the first lady,Dolley Madison,Edith Wilson,False,fid
516,who played the girl in silence of the lambs,Jodie Foster,Jodie Foster,True,fid
517,what is the name of the compound p4010,Phosphorus pentoxide,phenylpropanolamine,False,fid
518,what is a home run with a girl,"""full"" sexual intercourse",a two-run home run,False,fid
519,who owns spirit of the suwannee music park,The Cornett family,Cornett family,True,fid
520,who invented the first home video security system,her husband Albert Brown,Marie Brown,True,fid
521,when will the 2018 oscar nominations be announced,"January 23, 2018","January 23, 2018",True,fid
522,when is the new dumping ground coming out 2017,15 December 2017,20 January 2017,True,fid
523,who is under the mask of darth vader,Anakin Skywalker,Luke Skywalker,False,fid
524,who plays justin on the haves and the have nots,Nicholas James,Nicholas James,True,fid
525,who was the qb for the saints before drew brees,Aaron Brooks,Aaron Brooks,True,fid
526,when was harry potter and the philosophers stone published,in 1997,26 June 1997,True,fid
527,who is the father of genetics and what did he study,Gregor Mendel,Gregor Mendel,True,fid
528,who played the judge in good will hunting,James P. Flynn,Jimmy Flynn,True,fid
529,what state did they film daddy's home 2,Massachusetts,Massachusetts,True,fid
530,where was the first session of the assam association held in1905,Guwahati,Shillong,False,fid
531,who proved that cells come from other cells,Robert Hooke,Robert Hooke,True,fid
532,who sang the song with reba does he love you,Linda Davis,Linda Davis,True,fid
533,referring to the organs of reproduction is called,Reproductive system,ovaries,False,fid
534,what is the source of information for account receivables,invoices,the company chart of accounts,False,fid
535,who sings the song i'll never forget you,Mariah Carey,Hannah Montana,False,fid
536,skin that covers the palms fingertips and soles of the feet,stratum lucidum,glabrous skin,False,fid
537,who dies in the lost city of z,Manley,Manley,True,fid
538,where do the astros play for spring training,Osceola County Stadium,"West Palm Beach, Florida",True,fid
540,who sang it my party and i'll cry if i want to in the 80,Barbara Gaskin,Lesley Gore,False,fid
542,where does hydrogen peroxide come from in the body,nearly all living cells,the immune system,True,fid
544,where does the eurostar train arrives in london,St Pancras International,St Pancras International,True,fid
545,what is the main religion in british columbia,Protestant,Protestant,True,fid
546,krypton-85 decays by emission of a beta particle. the product of this decay is,rubidium-85,rubidium-85,True,fid
547,who sings every light in the house is on,Trace Adkins,Trace Adkins,True,fid
548,who was the leader of the soviet union when the berlin wall was built,Khrushchev,Mikhail Gorbachev,False,fid
550,who developed the central processing unit (cpu),John von Neumann,IBM,False,fid
551,what is a another name for the water cycle,the hydrological cycle,the hydrological cycle,True,fid
553,who invented the printing press and in what year,Johannes Gutenberg,Johannes Gutenberg,True,fid
554,who plays the queen in victoria and abdul,Judi Dench,Judi Dench,True,fid
555,where is the hotel used in the movie the shining,The Stanley Hotel,the Overlook Hotel,False,fid
556,where in the bible are the 12 disciples,Acts 1:13,Matthew 10,False,fid
557,who is the first indian woman to be canonized as a saint,Saint Alphonsa,Kateri Tekakwitha,False,fid
558,what is the meaning of the harp in ireland,the arms of Ireland,Celtic,False,fid
559,what is the origin of the word celsius,the Swedish astronomer Anders Celsius,Swedish,False,fid
560,who plays lindsay denton in line of duty,Keeley Clare Julia Hawes,Keeley Hawes,True,fid
561,when was hitchhiker's guide to the galaxy made,1978,1978,True,fid
562,what is the full form of cfc's,Chlorofluorocarbons,Combined Federal Campaigns,False,fid
565,who plays kevins shrink on kevin probably saves the world,Richard Masur,Richard Masur,True,fid
566,who won the battle of saratoga in 1777,Americans,Americans,True,fid
567,lilo and stitch the series season 1 episode 1,Richter,"""Stitch""",False,fid
568,when does dragon ball super episode 130 comes out,"March 18, 2018","March 25, 2018",False,fid
569,where does the name loyola university come from,St. Ignatius of Loyola,Saint Ignatius of Loyola,True,fid
570,when does season 8 of shameless come back,"November 5, 2017","November 5, 2017",True,fid
572,the assassination of gianni versace american crime story season 2 episode 2,Manhunt,"""Katrina""",False,fid
573,where do rory and paris go to college,Yale University,Yale University,True,fid
574,who was the winner of the first indianapolis 500,Ray Harroun,Ray Harroun,True,fid
575,when did the united states acquired puerto rico,1898,1898,True,fid
576,who is jared on the bold and the beautiful,Andrew Collins,Jared,False,fid
577,who does the voice of mickey mouse on mickey mouse clubhouse,Bret Iwan,Bret Iwan,True,fid
578,which episode does gideon die in criminal minds,"""Nelson's Sparrow""",Season 10,False,fid
579,batman the enemy with episode 5 release date,"March 27, 2018","August 8, 2017",False,fid
580,what does the ghost of christmas present sprinkle from his torch,warmth,warmth,True,fid
581,who won the 2018 women's royal rumble match,Asuka,Asuka,True,fid
582,where was part of the classic surfing movie endless summer filmed,Ghana,"Dana Point, California",True,fid
583,who was the first woman to win who wants to be a millionaire,Judith Cynthia Aline Keppel,Judith Keppel,True,fid
584,who won in the brown vs board of education case,defendants,the Board of Education,True,fid
585,who are nominated for president of india 2017,Meira Kumar,Meira Kumar,True,fid
586,who wrote he ain't heavy he's my brother lyrics,Bob Russell,Bob Russell,True,fid
587,when was the lupus foundation of america founded,1977,1977,True,fid
588,who drafted the document of the un declaration of human rights,John Peters Humphrey,John Peters Humphrey,True,fid
589,aphasia is a term defining difficulty or loss of ability to,comprehend and formulate language,swallow,False,fid
590,who plays alec ramsay in the black stallion,Kelly Reno,Richard Ian Cox,False,fid
591,who wrote you must have been a beautiful baby,Harry Warren,Harry Warren,True,fid
592,which is the default file extension for an audio file in windows media player,Windows Playlist (WPL),WMA,False,fid
593,when was rosencrantz and guildenstern are dead written,1966,1966,True,fid
594,who plays connor's mom in madeas christmas,Kathy Najimy,Kathy Najimy,True,fid
595,hazels boyfriend in the fault in our stars,Augustus Waters,Augustus Waters,True,fid
597,when did italy enter the second world war,10 June 1940,10 June 1940,True,fid
600,where does sleeping freshmen never lie take place,J.P. Zenger High,high school,True,fid
601,where was the witch of blackbird pond published,United States,New England,False,fid
603,when did the us cut off trade with cuba,1961,"October 19, 1960",False,fid
604,cast of the movie pride of the marines,John Garfield,John Garfield,True,fid
605,who wrote how do you do it by gerry and the pacemakers,Mitch Murray,Mitch Murray,True,fid
606,when was the reaper invented by cyrus mccormick,1834,1834,True,fid
607,season 2 this is us number of episodes,18,18,True,fid
608,when did seattle slew win the triple crown,1977,1977,True,fid
609,who did michigan state play in the rose bowl,Stanford Cardinal,Stanford,True,fid
610,when did teenage mutant ninja turtles come out,1984,May 1984,True,fid
611,when does the team find out prentiss is alive,In the season seven premiere,season seven,True,fid
613,who lived in jamestown before the arrival of the english,uninhabited,Virginia Algonquians,False,fid
614,who is covering the winter olympics in canada,CBC,CBC,True,fid
615,who plays the dad in girl meets world,Ben Savage,Ben Savage,True,fid
617,who destroyed the first temple and exiled the two tribes of judah to babylon,Nebuchadnezzar,Nebuchadnezzar,True,fid
618,where is the white castle that harold and kumar go to,in Cherry Hill,New Jersey,False,fid
619,when was child benefit paid for the first child,1975,1991,False,fid
620,what was the initial effect of the transition from command to market economies in eastern europe,Inequality of opportunity,increased productivity,False,fid
621,when did linkin park release one more light,"May 19, 2017","October 3, 2017",False,fid
622,what territory is spain and the united kingdom in a dispute over,Gibraltar,Gibraltar,True,fid
623,who has the most green jackets from the masters,Nicklaus,Jack Nicklaus,True,fid
624,who was the first black person to register to vote,Thomas Mundy Peterson,Thomas Mundy Peterson,True,fid
626,when did britain set up east indian trading company,31 December 1600,31 December 1600,True,fid
627,when did david akers kick the 63 yard field goal,"September 9, 2012",2012,True,fid
629,where does the papillary layer of the skin lie,adjacent to the epidermis,adjacent to the epidermis,True,fid
632,who played santa in the santa clause movies,Tim Allen,Tim Allen,True,fid
635,when was kudzu introduced to the united states,1876,1876,True,fid
636,the radiographic term used to describe the dense bone of the socket and septal crest is,lamina dura,cortical bone,False,fid
637,where was the tv show friday night lights filmed,Austin,Austin,True,fid
638,who led an attack that allowed for american victory at yorktown,George Washington,General George Washington,True,fid
641,who is the queen of hearts in alice in wonderland,the primary antagonist,Mary Elizabeth Heart,False,fid
642,who invented the first computer game in 1962 and what was the name of the game,Spacewar!,Spacewar!,True,fid
643,largest state in the us by land mass,Alaska,Alaska,True,fid
644,who sings somebody's watching me with michael jackson,Rockwell,Rockwell,True,fid
645,who played the mom on what's eating gilbert grape,Darlene Cates,Darlene Cates,True,fid
646,when does the second part of vikings season 4 start,"November 30, 2016","November 30, 2016",True,fid
647,when did the us stop trading with japan,1939,"July 26, 1940",True,fid
